Random_Number_1	Random_Number_2
0.141497	0.332405
0.549692	0.158906
0.105661	0.468464
0.497752	0.573898
0.761076	0.0199547
0.951864	0.463297
0.3085	0.683068
0.660617	0.915863
0.461426	0.231338
0.682441	0.776566
0.463889	0.741419
0.853256	0.218475
0.265207	0.227909
0.106676	0.906863
0.120701	0.474263
0.277351	0.0310862
0.814559	0.264826
0.927886	0.978165
0.768196	0.739931
0.422432	0.557953
0.37492	0.720121
0.179776	0.712012
0.342787	0.682409
0.725964	0.918803
0.176026	0.164656
0.512298	0.552802
0.137111	0.595048
0.693947	0.839647
0.748329	0.908255
0.702785	0.97183
0.731907	0.966605
0.964463	0.45019
0.104089	0.0596304
0.758698	0.192807
0.192323	0.317076
0.0764154	0.981463
0.690664	0.0323171
0.845365	0.566745
0.154471	0.703352
0.464474	0.713037
0.991429	0.382372
0.95577	0.794589
0.84955	0.30456
0.602452	0.652063
0.502492	0.90608
0.901183	0.878705
0.0541975	0.650967
0.0320839	0.501688
0.892569	0.0953057
0.448863	0.507913
0.129832	0.89937
0.160391	0.49555
0.308592	0.401228
0.37954	0.450043
0.496017	0.375902
0.664987	0.0391148
0.162803	0.0655751
0.676522	0.34589
0.468493	0.503039
0.909585	0.539019
0.444219	0.217918
0.988729	0.658732
0.283824	0.655814
0.587576	0.940702
0.166296	0.0927455
0.339419	0.64552
0.891887	0.19189
0.920907	0.339916
0.176116	0.80929
0.75537	0.655836
0.727777	0.45152
0.165976	0.0370461
0.103452	0.0489191
0.980716	0.832634
0.0949079	0.869622
0.379831	0.674978
0.268083	0.455428
0.699477	0.192159
0.508602	0.768633
0.692228	0.803153
0.299413	0.0381006
0.537126	0.390305
0.881347	0.156751
0.317923	0.293441
0.365877	0.839068
0.756952	0.57966
0.499775	0.847325
0.220937	0.257257
0.131822	0.870538
0.311488	0.210754
0.36883	0.606108
0.85196	0.853871
0.611396	0.188279
0.067087	0.218673
0.188909	0.240924
0.43824	0.414514
0.0379637	0.231641
0.312609	0.407629
0.12713	0.0340765
0.347504	0.246108
0.0168223	0.838749
0.362757	0.772855
0.469647	0.38381
0.37568	0.455158
0.896431	0.982361
0.806917	0.310321
0.566311	0.0868794
0.800229	0.187457
0.575758	0.215202
0.923912	0.105854
0.436911	0.538085
0.0915518	0.0039379
0.108195	0.839734
0.874054	0.000360457
0.52972	0.257944
0.422102	0.443999
0.55342	0.868742
0.911152	0.0908648
0.0745488	0.948182
0.8646	0.92593
0.197849	0.894888
0.981828	0.223437
0.555529	0.120426
0.898336	0.23401
0.488757	0.252837
0.314635	0.781497
0.832153	0.689367
0.0791027	0.80297
0.208775	0.376576
0.14085	0.149964
0.685094	0.786158
0.197862	0.718836
0.195419	0.0803023
0.739895	0.599721
0.152291	0.504829
0.0506898	0.703263
0.775264	0.606937
0.346065	0.0472243
0.0234836	0.434932
0.783469	0.338891
0.25868	0.776107
0.134278	0.661459
0.276286	0.723598
0.496889	0.275482
0.602149	0.538382
0.1924	0.848993
0.76006	0.67302
0.973871	0.255432
0.648925	0.985377
0.190493	0.857023
0.273541	0.0433667
0.261192	0.0970668
0.0721883	0.418022
0.109445	0.71349
0.638328	0.776603
0.727743	0.970882
0.120596	0.574348
0.823252	0.517028
0.376055	0.116905
0.66455	0.505426
0.22558	0.535159
0.154258	0.951074
0.400072	0.30893
0.563937	0.66219
0.709803	0.477859
0.490258	0.139747
0.392007	0.147507
0.108504	0.180686
0.919605	0.759362
0.932546	0.691901
0.119482	0.426998
0.499068	0.0333871
0.716308	0.271814
0.671417	0.475398
0.456718	0.26467
0.229601	0.488717
0.158386	0.221581
0.729268	0.941819
0.624671	0.0676842
0.858011	0.197877
0.739317	0.136924
0.263334	0.068075
0.865701	0.222416
0.539132	0.53482
0.349494	0.727702
0.616259	0.934641
0.379176	0.550702
0.673207	0.376552
0.989467	0.0311376
0.414192	0.564459
0.151739	0.331738
0.080846	0.0892524
0.178168	0.0336494
0.488121	0.576488
0.167274	0.469253
0.898177	0.647163
0.656882	0.498852
0.657487	0.777868
0.435087	0.610823
0.953032	0.988975
0.189701	0.0416315
0.799415	0.492037
0.683714	0.807135
0.784348	0.831014
0.733757	0.0447262
0.697632	0.615148
0.294987	0.971354
0.781112	0.43789
0.726018	0.100845
0.453918	0.128451
0.0208194	0.618635
0.316544	0.00129484
0.204904	0.432669
0.605503	0.811739
0.748316	0.0390987
0.190893	0.389622
0.068486	0.763092
0.953546	0.68584
0.129766	0.284409
0.281225	0.42525
0.311608	0.0787235
0.634051	0.0484701
0.260368	0.247053
0.663069	0.43196
0.846968	0.418258
0.0992799	0.642008
0.316318	0.209719
0.14583	0.986124
0.529196	0.0303871
0.914385	0.761714
0.357809	0.528387
0.342015	0.690132
0.239271	0.106738
0.454885	0.920822
0.459788	0.975057
0.713597	0.705023
0.746231	0.852378
0.128455	0.099358
0.918766	0.731341
0.741984	0.343587
0.280707	0.682191
0.27808	0.450444
0.980046	0.905294
0.809717	0.986087
0.000543348	0.870227
0.288425	0.288151
0.697016	0.0165484
0.879505	0.43676
0.839629	0.437815
0.750367	0.599115
0.0514068	0.0150553
0.743296	0.172512
0.605206	0.677913
0.261319	0.174926
0.0545373	0.712679
0.918799	0.931726
0.770751	0.43791
0.388908	0.34296
0.63815	0.807644
0.194543	0.521948
0.905548	0.200619
0.20679	0.585823
0.569882	0.277333
0.377064	0.261555
0.743978	0.158354
0.924719	0.231266
0.171345	0.363005
0.242884	0.767849
0.0864474	0.970768
0.894511	0.085559
0.261183	0.510339
0.958115	0.459095
0.597756	0.137378
0.152883	0.999181
0.578063	0.532164
0.780551	0.91995
0.20601	0.932351
0.356008	0.895489
0.587001	0.00441839
0.246869	0.229448
0.899494	0.154421
0.278103	0.498934
0.397119	0.797435
0.724033	0.315244
0.244922	0.592405
0.39756	0.350157
0.536618	0.829279
0.658381	0.214217
0.84384	0.964689
0.868891	0.542144
0.141381	0.122438
0.20869	0.0804313
0.490579	0.156933
0.637577	0.427242
0.470547	0.179722
0.0741444	0.128142
0.847557	0.599273
0.057	0.82812
0.0612578	0.358581
0.436556	0.553526
0.692015	0.370939
0.739165	0.976088
0.902634	0.887904
0.196528	0.679653
0.762596	0.565513
0.420037	0.565833
0.0898587	0.551455
0.272684	0.451493
0.66544	0.26355
0.248707	0.946772
0.0990032	0.925061
0.56731	0.739736
0.288887	0.485716
0.671514	0.391355
0.774102	0.491043
0.877156	0.716774
0.695773	0.497312
0.954066	0.705158
0.777385	0.248398
0.106329	0.76433
0.641552	0.312416
0.893465	0.0776173
0.315586	0.477655
0.845963	0.88588
0.121593	0.506718
0.982154	0.938543
0.123955	0.799873
0.459986	0.377258
0.581361	0.446781
0.805583	0.630486
0.601005	0.766996
0.945078	0.785507
0.951706	0.20475
0.234615	0.751547
0.971555	0.601889
0.122555	0.387994
0.69839	0.964585
0.836684	0.533794
0.010119	0.910369
0.225298	0.135746
0.16831	0.0911329
0.397831	0.432685
0.790064	0.363392
0.166113	0.15732
0.598934	0.820626
0.531926	0.0174188
0.54481	0.628576
0.231811	0.897048
0.440818	0.400795
0.515314	0.120432
0.306578	0.70037
0.444978	0.818767
0.845314	0.762837
0.770667	0.503041
0.138569	0.3847
0.861787	0.715508
0.420039	0.930194
0.381655	0.730013
0.0341549	0.934022
0.44134	0.218012
0.459966	0.36287
0.139083	0.780041
0.275481	0.769731
0.653474	0.629751
0.293364	0.334468
0.866301	0.540888
0.444385	0.864347
0.529875	0.615174
0.973023	0.597403
0.978404	0.792658
0.167421	0.44673
0.324577	0.19391
0.471534	0.551123
0.928835	0.273654
0.507614	0.986753
0.73678	0.864862
0.888245	0.984402
0.782273	0.526869
0.425616	0.444452
0.673913	0.204541
0.171775	0.307375
0.0717501	0.0256323
0.953276	0.816595
0.187294	0.743069
0.0434902	0.0236461
0.0396547	0.531257
0.772576	0.123154
0.425825	0.600546
0.157764	0.283777
0.0231738	0.0194047
0.213714	0.90693
0.51334	0.189056
0.0477335	0.857684
0.380125	0.917928
0.493755	0.567587
0.329297	0.396826
0.26004	0.266377
0.190981	0.857945
0.0450493	0.118325
0.578185	0.253158
0.37857	0.271301
0.909124	0.775624
0.910232	0.126016
0.0746371	0.510915
0.840291	0.764515
0.7815	0.585862
0.109856	0.583194
0.627181	0.400521
0.0923938	0.990329
0.789898	0.436571
0.0706598	0.479568
0.349732	0.602381
0.560068	0.430008
0.726198	0.415101
0.776957	0.481497
0.50342	0.558267
0.42462	0.336649
0.132566	0.633278
0.365707	0.105093
0.688872	0.192104
0.772221	0.241241
0.279253	0.931269
0.922831	0.0156611
0.428025	0.675381
0.662329	0.82349
0.576533	0.915595
0.546309	0.928695
0.941918	0.722477
3.17437e-005	0.936742
0.0575187	0.0396218
0.67438	0.138926
0.446009	0.166732
0.276371	0.111315
0.703213	0.0231191
0.291646	0.926642
0.742298	0.377832
0.811317	0.625227
0.145038	0.704989
0.380856	0.702804
0.910486	0.690532
0.656467	0.468183
0.576946	0.353797
0.373436	0.354694
0.652367	0.834607
0.889118	0.287629
0.974595	0.0575062
0.888391	0.124556
0.410583	0.589422
0.173156	0.936442
0.231033	0.502838
0.809186	0.273014
0.596882	0.18295
0.255344	0.575241
0.0371707	0.850312
0.367897	0.0770971
0.744875	0.934709
0.223646	0.799725
0.281982	0.82042
0.675783	0.487413
0.291408	0.177668
0.955933	0.153298
0.0932121	0.948204
0.0671453	0.304593
0.357453	0.00571483
0.751862	0.153654
0.683765	0.754656
0.868104	0.272684
0.498629	0.896157
0.828759	0.534211
0.305834	0.370396
0.42303	0.488372
0.648623	0.380966
0.369291	0.876706
0.40473	0.829743
0.603348	0.287782
0.082234	0.314858
0.277889	0.312872
0.878689	0.878397
0.877326	0.215564
0.507848	0.888903
0.600672	0.758805
0.895002	0.332462
0.910221	0.0845119
0.0721635	0.922745
0.609019	0.257436
0.00623066	0.866917
0.924138	0.0787856
0.213369	0.00690871
0.0333745	0.614665
0.409298	0.469056
0.660057	0.389548
0.149889	0.22954
0.0214396	0.666197
0.196586	0.354708
0.8439	0.769551
0.421259	0.111787
0.557701	0.246888
0.4977	0.113251
0.323599	0.821783
0.301783	0.350118
0.72603	0.168879
0.23922	0.935492
0.798517	0.460276
0.667375	0.664345
0.414976	0.323631
0.883845	0.530263
0.8926	0.468038
0.968211	0.608199
0.805885	0.863703
0.284813	0.807345
0.734485	0.747068
0.41171	0.290631
0.880568	0.228809
0.884681	0.0628185
0.823159	0.615338
0.558543	0.305541
0.784709	0.775208
0.494981	0.292273
0.893643	0.510005
0.604102	0.0950036
0.119694	0.879047
0.534239	0.905793
0.967298	0.744778
0.846296	0.504584
0.505284	0.281295
0.572895	0.944032
0.0100511	0.356733
0.79222	0.274384
0.0419887	0.599256
0.206939	0.444781
0.0443228	0.791804
0.839297	0.733322
0.607869	0.589531
0.23803	0.884753
0.577909	0.639243
0.869008	0.533012
0.747569	0.397715
0.531707	0.256304
0.417895	0.851912
0.497382	0.746218
0.734895	0.193538
0.119269	0.487827
0.368827	0.502443
0.177241	0.939163
0.181434	0.417376
0.718595	0.824504
0.903524	0.507567
0.881676	0.186491
0.953143	0.272531
0.259747	0.132906
0.0638707	0.470918
0.867259	0.278721
0.624958	0.29279
0.794366	0.921163
0.764536	0.385131
0.851997	0.277949
0.586177	0.0106524
0.600105	0.649093
0.810045	0.930562
0.401132	0.735215
0.908953	0.389677
0.163969	0.30921
0.146387	0.849146
0.016849	0.97878
0.709287	0.128775
0.423219	0.0526806
0.536215	0.0371712
0.832405	0.825389
0.10657	0.934825
0.598989	0.248018
0.252075	0.297416
0.115813	0.353563
0.24679	0.945225
0.203601	0.677731
0.0278392	0.786415
0.952848	0.15595
0.253389	0.76542
0.400267	0.79166
0.917439	0.240265
0.521741	0.408753
0.13813	0.148294
0.599622	0.925941
0.971963	0.97238
0.897672	0.193272
0.986982	0.382784
0.664972	0.962737
0.212569	0.716058
0.938458	0.316473
0.190603	0.197385
0.862976	0.190007
0.446116	0.298855
0.005708	0.539659
0.517629	0.223631
0.985972	0.881239
0.574618	0.0756757
0.804464	0.955358
0.436746	0.343873
0.0711176	0.65386
0.597556	0.545863
0.389285	0.46064
0.254117	0.263872
0.0166561	0.258659
0.0919781	0.00900137
0.947876	0.123441
0.87697	0.0284104
0.507765	0.704273
0.892474	0.392878
0.891243	0.689354
0.925558	0.334248
0.872593	0.152252
0.985462	0.192718
0.799486	0.375375
0.283021	0.209921
0.735909	0.714888
0.0579508	0.894455
0.790706	0.544075
0.262586	0.333962
0.691014	0.0305734
0.562693	0.013392
0.76209	0.795692
0.186201	0.493269
0.69325	0.599295
0.190754	0.479825
0.0674999	0.546239
0.958025	0.637871
0.0127901	0.580676
0.82018	0.0424896
0.209933	0.370405
0.494951	0.7651
0.426222	0.374284
0.170248	0.162826
0.206548	0.160307
0.881517	0.535373
0.321009	0.518756
0.629625	0.488433
0.625556	0.348529
0.23903	0.084868
0.0216791	0.210231
0.836911	0.128945
0.252375	0.0928533
0.94307	0.846316
0.616082	0.85207
0.807199	0.991037
0.617224	0.557009
0.873057	0.799828
0.472871	0.628156
0.290185	0.631468
0.0393006	0.0428259
0.694911	0.16501
0.642537	0.122398
0.204268	0.597498
0.121063	0.66342
0.494349	0.826861
0.511762	0.291869
0.96966	0.742856
0.65687	0.748183
0.470958	0.937109
0.521362	0.298183
0.443146	0.159343
0.871451	0.769828
0.880348	0.686793
0.492581	0.0893535
0.380795	0.600166
0.785479	0.54996
0.819388	0.66386
0.170602	0.415685
0.041724	0.354512
0.0225674	0.934114
0.34755	0.962223
0.424903	0.192905
0.477022	0.315262
0.281984	0.95268
0.603438	0.81379
0.462249	0.32351
0.730855	0.872938
0.513251	0.764152
0.97475	0.740861
0.816098	0.845518
0.82392	0.446713
0.20674	0.899107
0.0142994	0.161619
0.728982	0.837653
0.470271	0.0466195
0.33823	0.407888
0.60544	0.24402
0.0109642	0.596114
0.264692	0.142082
0.0244014	0.106524
0.137441	0.358801
0.812425	0.865369
0.237916	0.82881
0.5719	0.537404
0.847713	0.972729
0.666805	0.527225
0.663129	0.104809
0.920471	0.0765638
0.518045	0.742053
0.596855	0.146861
0.65892	0.839896
0.28957	0.763411
0.228729	0.643105
0.297539	0.0489334
0.303107	0.286995
0.234467	0.00746663
0.406437	0.564175
0.970407	0.658849
0.0731166	0.0832115
0.262208	0.220415
0.0152624	0.959944
0.129485	0.357433
0.277396	0.750039
0.665714	0.347729
0.359183	0.614885
0.637174	0.691941
0.163959	0.84626
0.257342	0.321186
0.327629	0.955199
0.735268	0.0514639
0.255415	0.859912
0.972739	0.676628
0.384899	0.695844
0.104885	0.836862
0.602314	0.904418
0.179239	0.084127
0.889256	0.337954
0.783669	0.371933
0.832562	0.47987
0.705955	0.538252
0.495438	0.919305
0.186354	0.180758
0.561172	0.705857
0.992996	0.417868
0.802821	0.271632
0.961891	0.688729
0.905607	0.911982
0.27069	0.560994
0.537774	0.737597
0.329061	0.300211
0.138342	0.239066
0.234862	0.763575
0.951799	0.178563
0.119739	0.275098
0.438166	0.917856
0.288563	0.0694041
0.0974841	0.233822
0.929076	0.203041
0.874108	0.0538591
0.207094	0.222161
0.984673	0.228145
0.650356	0.187301
0.417791	0.924172
0.763314	0.356437
0.678091	0.724617
0.635275	0.691394
0.0950255	0.448716
0.388119	0.500622
0.768117	0.978644
0.906624	0.680855
0.0328332	0.538729
0.00186721	0.194662
0.530831	0.96534
0.508529	0.125138
0.813318	0.902837
0.766998	0.719918
0.17806	0.923043
0.717332	0.383362
0.60252	0.752711
0.441892	0.625132
0.726366	0.668926
0.133258	0.324859
0.648834	0.479728
0.809577	0.77967
0.386367	0.386365
0.556014	0.141214
0.771364	0.410188
0.024972	0.0691214
0.0175023	0.316755
0.228215	0.259224
0.567239	0.971799
0.123079	0.680594
0.979332	0.182606
0.127849	0.568931
0.826278	0.356721
0.966204	0.590685
0.992324	0.220438
0.687268	0.339958
0.392139	0.119571
0.692834	0.786182
0.899096	0.787059
0.0527556	0.317894
0.178675	0.931629
0.335992	0.880657
0.948543	0.176132
0.959718	0.705632
0.557405	0.85906
0.70153	0.393707
0.785662	0.797213
0.81019	0.350477
0.148476	0.336063
0.481921	0.509918
0.432783	0.718113
0.799443	0.552587
0.592857	0.568551
0.883922	0.212101
0.597618	0.041459
0.0590241	0.191438
0.593547	0.925663
0.625331	0.476702
0.769604	0.507873
0.968796	0.0871593
0.500533	0.264504
0.44124	0.731244
0.38541	0.726577
0.777992	0.297488
0.900993	9.98564e-006
0.5486	0.110159
0.410035	0.523851
0.742862	0.916872
0.676795	0.97014
0.328596	0.205324
0.0434034	0.118808
0.0770864	0.994453
0.19697	0.797927
0.0592847	0.0907773
0.0769821	0.470112
0.269271	0.0244755
0.262374	0.397105
0.479671	0.107469
0.391363	0.842553
0.889423	0.742997
0.658486	0.754012
0.857456	0.747894
0.72011	0.00419045
0.760565	0.65048
0.259129	0.154104
0.284192	0.980039
0.548708	0.500773
0.748647	0.670312
0.30633	0.383101
0.611223	0.726739
0.374864	0.777922
0.622281	0.250687
0.253413	0.182266
0.511659	0.895023
0.594128	0.72717
0.90732	0.471196
0.0774974	0.906527
0.0410499	0.418443
0.58596	0.740129
0.446606	0.442726
0.415299	0.382137
0.93629	0.564782
0.518078	0.231977
0.944424	0.331743
0.0127946	0.708664
0.269926	0.630335
0.603864	0.0299617
0.231699	0.345085
0.0240349	0.686208
0.693557	0.890552
0.6379	0.650738
0.6438	0.337887
0.000246625	0.493612
0.726859	0.130655
0.0392017	0.963699
0.278038	0.592752
0.715525	0.21175
0.848213	0.271332
0.131164	0.300632
0.592707	0.871884
0.624908	0.445463
0.506982	0.482442
0.378019	0.561886
0.143386	0.745067
0.545103	0.293604
0.779326	0.13201
0.263161	0.770369
0.334836	0.601391
0.58926	0.565209
0.759098	0.300629
0.760043	0.538186
0.647219	0.71655
0.959955	0.909275
0.321074	0.650731
0.353937	0.285794
0.723369	0.892098
0.37115	0.220335
0.788371	0.307615
0.829067	0.976931
0.720286	0.495067
0.0520943	0.74802
0.0864902	0.883586
0.194795	0.409642
0.509991	0.934594
0.829486	0.298265
0.452482	0.0227893
0.440563	0.103424
0.409675	0.420451
0.658075	0.0652774
0.599504	0.378282
0.659685	0.287151
0.455549	0.139307
0.262906	0.602698
0.789165	0.204908
0.570575	0.79271
0.30478	0.950496
0.683936	0.17267
0.745651	0.412918
0.219364	0.675582
0.00460644	0.653405
0.828314	0.961439
0.196131	0.921756
0.822512	0.464192
0.852261	0.720274
0.546816	0.0892987
0.339281	0.130361
0.919258	0.99009
0.0608993	0.662822
0.00945236	0.765966
0.0488037	0.350985
0.088686	0.50147
0.429754	0.0652058
0.364035	0.143538
0.591377	0.750105
0.236239	0.901559
0.240086	0.255393
0.289397	0.88624
0.073776	0.0729893
0.295031	0.136354
0.36925	0.839586
0.355241	0.953786
0.582775	0.378494
0.260113	0.397764
0.137926	0.952745
0.988119	0.350133
0.458128	0.751031
0.635612	0.701868
0.437404	0.218773
0.194618	0.0930422
0.641459	0.682882
0.376424	0.507191
0.820663	0.552219
0.199348	0.982881
0.34041	0.360012
0.528615	0.69578
0.266059	0.847392
0.160204	0.491889
0.99192	0.834707
0.648428	0.649138
0.619799	0.364804
0.702694	0.685912
0.521079	0.875464
0.103928	0.577251
0.201105	0.180303
0.69044	0.827917
0.14004	0.428754
0.356592	0.404341
0.0317269	0.473742
0.216049	0.514723
0.621946	0.838989
0.48587	0.0507853
0.425001	0.283632
0.114982	0.217543
0.650408	0.362017
0.952506	0.296477
0.607332	0.409867
0.902687	0.113997
0.813273	0.0648726
0.0663042	0.77466
0.0477742	0.462948
0.908001	0.11882
0.90156	0.732219
0.174741	0.931587
0.471081	0.784056
0.725615	0.335406
0.948462	0.311427
0.21798	0.328867
0.958642	0.0282005
0.941578	0.106148
0.788431	0.351658
0.0399636	0.575204
0.218454	0.847173
0.530471	0.408567
0.943581	0.36326
0.873599	0.0823539
0.883371	0.486846
0.75948	0.233175
0.0782976	0.0636825
0.173476	0.380472
0.173936	0.473987
0.487231	0.166113
0.390577	0.922524
0.976726	0.806425
0.935013	0.854447
0.866061	0.128235
0.847652	0.818435
0.384381	0.667873
0.590351	0.333703
0.43811	0.876866
0.342935	0.324089
0.486908	0.407835
0.367362	0.419705
0.527749	0.289705
0.0298887	0.418447
0.969878	0.431463
0.729689	0.0446867
0.0573255	0.975222
0.688989	0.0660277
0.998977	0.846962
0.097733	0.324142
0.760662	0.779473
0.438697	0.958211
0.028459	0.628159
0.802786	0.461013
0.674896	0.97874
0.0241577	0.177029
0.85985	0.229588
0.556831	0.792167
0.711476	0.338031
0.205336	0.98405
0.263041	0.188468
0.51007	0.337828
0.374919	0.63731
0.401736	0.558683
0.825187	0.0574412
0.839753	0.702459
0.887458	0.958503
0.187056	0.129858
0.689724	0.328075
0.146721	0.432422
0.302007	0.580276
0.241217	0.989794
0.460945	0.515128
0.601053	0.641901
0.0636412	0.684911
0.783237	0.227561
0.397434	0.984162
0.643705	0.163022
0.460508	0.490323
0.166237	0.420282
0.2524	0.755188
0.0344117	0.618814
0.743256	0.403662
0.364761	0.0723361
0.410043	0.111104
0.381111	0.996705
0.137778	0.478754
0.253364	0.360558
0.496444	0.786292
0.243453	0.779017
0.232061	0.503718
0.0556823	0.230448
0.843433	0.907813
0.738813	0.0855218
0.889145	0.679456
0.622496	0.723065
0.661087	0.695144
0.725718	0.581421
0.791962	0.556369
0.649341	0.786259
0.825791	0.0367536
0.112299	0.124619
0.178197	0.0219387
0.791959	0.272784
0.292073	0.859058
0.990191	0.828446
0.278168	0.135027
0.24835	0.334981
0.409389	0.59475
0.125566	0.925655
0.833278	0.230105
0.592407	0.125264
0.511993	0.942746
0.0563571	0.448067
0.793796	0.127027
0.883629	0.46258
0.788437	0.228342
0.0859187	0.68349
0.13983	0.847883
0.645516	0.826489
0.0587778	0.908025
0.285797	0.643996
0.365809	0.838753
0.151617	0.216491
0.440953	0.490822
0.900831	0.34647
0.0864701	0.686439
0.626894	0.0016638
0.257218	0.542121
0.339675	0.182457
0.642537	0.688475
0.212548	0.729634
0.313843	0.878389
0.666804	0.0631634
0.47254	0.753382
0.127214	0.808721
0.852525	0.649334
0.61604	0.0585101
0.805244	0.944349
0.24069	0.0775653
0.708489	0.897152
0.677686	0.479799
0.391006	0.866122
0.832626	0.528262
0.679262	0.646337
0.953072	0.78397
0.22649	0.0981058
0.635827	0.363452
0.829815	0.466327
0.887989	0.553721
0.700627	0.258698
0.707684	0.798515
0.17487	0.288789
0.959385	0.558208
0.196384	0.965295
0.783268	0.952562
0.0899116	0.102903
0.293247	0.868324
0.834921	0.352135
0.447988	0.448911
0.0469143	0.671842
0.678953	0.583325
0.00523631	0.785504
0.627925	0.37346
0.565722	0.733656
0.88962	0.348316
0.650972	0.168308
0.205271	0.960784
